unique_id,cateogry_name,brand,product_name,Country_of_production,regular_price,diet_tags,diet_attributes,pack_size,package_type,weight,ingredients,price_per_unit,images,nutrition,manufacturersAddress,Phone_no,address,email,variety,breadcrumbs,pdp_url,describition,Unit_of_Measure,competitor_name
00-88304,Steinobst & Beeren,Ja! Natürlich,Ja! Natürlich Pflaumen,Spanien,2.85,"pp-veget,gs-bio,gs-gentech,pp-bio","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",500g,Packung,0.516,,5.7,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-88304-02123176490-6HPeAn9R.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,Angeleno,Obst & Gemüse > Obst > Steinobst & Beeren,https://shop.billa.at/produkte/ja-natuerlich-pflaumen-0088304,"Klasse II Die Ja! Natürlich Bio-Pflaumen werden garantiert gentechnikfrei und ohne chemisch-synthetische Pflanzenschutzmittel angebaut. Ihr saftig-süßes Fruchtfleisch schmeckt nicht nur als frischer Snack oder in Desserts, sondern passt auch wunderbar zu herzhaften Käsegerichten. Die Ja! Natürlich Bio-Pflaumen werden ohne chemisch-synthetische Pflanzenschutzmittel angebaut. Ihr saftig-süßes Fruchtfleisch schmeckt nicht nur als frischer Snack oder in Desserts, sondern passt auch wunderbar zu herzhaften Käsegerichten.",kg,Billa
00-410802,Steinobst & Beeren,Ja! Natürlich,Ja! Natürlich Himbeeren,Österreich,3.69,"pp-veget,pp-bio,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",125g,Becher,0.141,,29.52,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-410802-0196699267-YwF4SCKp.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Obst > Steinobst & Beeren,https://shop.billa.at/produkte/ja-natuerlich-himbeeren-00410802,"Die Ja! Natürlich Bio-Himbeeren kommen aus Niederösterreich, wo sie rein biologisch und nach den strengen Ja! Natürlich Richtlinien angebaut werden. Die zarten Himbeeren zergehen wahrlich auf der Zunge. Sie eignen sich besonders zum Naschen oder zum Verfeinern von Kuchen und Desserts",kg,Billa
00-89362,Steinobst & Beeren,,Kirschen lose,Österreich,9.52,"pp-veget,homecountry",,1kg,Kilo,1.0,,9.52,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89362-02137965420-fYO_sugO.jpg,"Energie: 63.0 kcal, Energie: 265.0 kJ, Fett: 0.3 g, davon gesättigte Fettsäuren: 0.066 g, Kohlenhydrate: 13.3 g, davon Zucker: 0.2 g, Eiweiß: 0.9 g, Salz: 0.008 g",,,,,,Obst & Gemüse > Obst > Steinobst & Beeren,https://shop.billa.at/produkte/kirschen-lose-0089362,Klasse I,kg,Billa
00-382586,Steinobst & Beeren,SanLucar,SanLucar Himbeeren / Heidelbeeren Mix,"Marokko, Polen, Spanien, Deutschland",3.99,"pp-veget,pp-vegan",,170g,Tasse,0.37,,23.47,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-382586-0262507869-NBd9H36g.jpg,,,,,,,Obst & Gemüse > Obst > Steinobst & Beeren,https://shop.billa.at/produkte/sanlucar-himbeeren-heidelbeeren-mix-00382586,"Klasse I Die Mischung macht's! Für alle, die sich nicht entscheiden können, bieten wir unsere köstlichen Him- und Heidelbeeren zusammen in einer Schale an.",kg,Billa
00-89378,Steinobst & Beeren,Da komm ich her!,Da komm ich her! Marillen,Österreich,4.75,"pp-veget,homecountry",,1kg,Korb,1.015,,4.75,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89378-1942552417-t2wYaPM7.jpg,,,,,,,Obst & Gemüse > Obst > Steinobst & Beeren,https://shop.billa.at/produkte/da-komm-ich-her-marillen-0089378,Klasse I,kg,Billa
00-89363,Steinobst & Beeren,Ja! Natürlich,Ja! Natürlich Kirschen,Österreich,4.75,"pp-bio,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",250g,Packung,0.265,,19.0,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89363-02120822736-ghVeRU0o.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,"Giorgia, Duroni",Obst & Gemüse > Obst > Steinobst & Beeren,https://shop.billa.at/produkte/ja-natuerlich-kirschen-0089363,"Im Sommer reifen die Ja! Natürlich Bio-Kirschen zu ihrem unverkennbaren Geschmack heran. Nützlinge unterstützen das Wachstum und halten Schädlinge fern. Zum Beginn der Kirsch-Saison kommen sie aus Italien und ab Mitte Juni, wenn es auch bei uns sommerlich heiß ist, kommen sie aus Österreich.",kg,Billa
00-487469,Steinobst & Beeren,,Trinkkokosnuss 'Easy Open',,3.49,"pp-veget,pp-vegan",,1stk,Stück,0.816,,3.49,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-487469-0881901698-U3FkTPEh.jpg,,,,,,,Obst & Gemüse > Obst > Steinobst & Beeren,https://shop.billa.at/produkte/trinkkokosnuss-easy-open-00487469,,Stk,Billa
00-85141,Steinobst & Beeren,SanLucar,SanLucar Heidelbeeren,"Marokko, Spanien, Tunesien",3.49,"pp-veget,pp-vegan",,150g,Becher,0.16,,23.27,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-85141-864835781-r0uKpobA.jpg,,,,,,Sekoya/Sekoya POP,Obst & Gemüse > Obst > Steinobst & Beeren,https://shop.billa.at/produkte/sanlucar-heidelbeeren-0085141,"Sekoya/Sekoya POP - Güteklasse: I Nasch mal blau! Unser wiederverschließbarer Heidelbeer-Becher ist randvoll gefüllt mit knackig-aromatischen Früchtchen zum Snacken. Heidelbeeren mögen es kühl. Einfach in den Kühlschrank mit den Süßen, dann halten sie sich länger frisch.",kg,Billa
00-89465,Steinobst & Beeren,,Himbeeren,"Polen, Marokko",3.69,pp-vegan,,200g,Tasse,0.215,,18.45,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89465-1383398255-uKRO_cPF.jpg,"Energie: 34.0 kcal, Energie: 142.0 kJ, Fett: 0.3 g, davon gesättigte Fettsäuren: 0.012 g, Kohlenhydrate: 4.8 g, davon Zucker: 0.96 g, Eiweiß: 1.3 g, Salz: 0.003 g",,,,,,Obst & Gemüse > Obst > Steinobst & Beeren,https://shop.billa.at/produkte/himbeeren-0089465,Güteklasse: I,kg,Billa
00-401506,Steinobst & Beeren,Ja! Naturlich,Ja! Natürlich Plattpfirsiche,Spanien,3.32,"pp-veget,pp-bio","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",500g,Tasse,0.516,,6.64,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-401506-0197528483-aT_dW36E.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Obst > Steinobst & Beeren,https://shop.billa.at/produkte/ja-natuerlich-plattpfirsiche-00401506,"gelbfleischig - Güteklasse: II Bei den Ja! Natürlich Bio-Plattpfirsichen handelt es sich um Pfirsiche, die - wie der Name bereits sagt - eine flache Form aufweisen und am weißen oder hellgelben Fruchtfleisch erkennbar sind. Am besten als Snack für zwischendurch, in Süßspeisen und Salaten oder auch als Kompott und Marmelade kann man die Bio-Plattpfirsiche genießen.",kg,Billa
00-411018,Steinobst & Beeren,CLEVER,Clever Pfirsiche,"Spanien, Italien",2.66,,,1kg,Tasse,1.0,,2.66,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-411018-409493550-PrSxqheC.jpg,,,,,,weiß- und gelbfleischig ,Obst & Gemüse > Obst > Steinobst & Beeren,https://shop.billa.at/produkte/clever-pfirsiche-00411018,weiß- und gelbfleischig - Güteklasse: I Sommerzeit ist Pfirsichzeit! Vorhang auf für unsere saftig-frischen Vitaminbomben.,kg,Billa
00-768912,Steinobst & Beeren,CLEVER,Clever Heidelbeeren,"Chile, Marokko, Spanien",3.29,pp-vegan,,300g,Tasse,0.308,,10.97,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-768912-1053570247-OmRB-Hkg.jpg,,,,,,,Obst & Gemüse > Obst > Steinobst & Beeren,https://shop.billa.at/produkte/clever-heidelbeeren-00768912,"Kulturheidelbeeren - Güteklasse: I Perfekt als gesunder Snack für zwischendurch, als Topping im Frühstücksmüsli oder als fruchtige Note in Smoothies. Die clever Heidelbeeren sind immer eine gesunde Wahl!",kg,Billa
00-402489,Exotisches Obst,Ja! Natürlich,Ja! Natürlich Bananen,Peru,2.39,"pp-veget,gs-ft,pp-vegan,pp-bio","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",1kg,Kilo,1.0,,2.39,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-402489-033261172-8PXUmX24.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,Cavendish,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/ja-natuerlich-bananen-00402489,"Die Bananen haben den Apfel langst als beliebteste Obstsorte in Österreich abgelost. Biologisch angebaute, fair gehandelte Bananen sind die ökologisch, sozial und kulinarisch überzeugende Alternative. Bei der Ja! Natürlich Bio-Banane werden sowohl der Bio- als auch der FAIRTRADE-Gedanke in einem wohlschmeckenden Naturprodukt vereint.",kg,Billa
00-258074,Exotisches Obst,CLEVER,Clever Bananen,Kolumbien,1.79,"pp-veget,pp-vegan",,1kg,Kilo,1.0,,1.79,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-258074-0127084953-YXEXBqXK.jpg,"Energie: 376.0 kJ, Energie: 89.0 kcal, Fett: 0.5 g, davon gesättigte Fettsäuren: 0.1 g, Kohlenhydrate: 19.0 g, davon Zucker: 17.0 g, Ballaststoffe: 3.4 g, Eiweiß: 1.1 g, Salz: 0.003 g, Natrium: 0.0 g","BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,Cavendish,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/clever-bananen-00258074,"Bananen sind nach dem Apfel das beliebteste Obst der Österreicher. Ob als süßer Snack zwischendurch oder in herzhaften Gerichten verarbeitet, ist die tropische Frucht ein echtes Multitalent und lässt sich vielfältig einsetzen. milder und süßer Geschmack, Vitaminreich, ideal zum Kochen oder Rohverzehr",kg,Billa
00-89103,Exotisches Obst,SanLucar,SanLucar Bananen,Ecuador,2.39,"pp-veget,pp-vegan",,1kg,Kilo,1.0,,2.39,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89103-079936040-tBD_Ree9.jpg,"Energie: 398.0 kJ, Energie: 95.0 kcal, Fett: 0.18 g, davon gesättigte Fettsäuren: 0.068 g, Kohlenhydrate: 21.39 g, davon Zucker: 11.016 g, Eiweiß: 1.15 g, Salz: 0.003 g",,,,,Cavendish,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/sanlucar-bananen-0089103,"Klasse I Die SanLucar Bananen mit ihrem milden und süßen Geschmack sind ein traumhaft tropischer Obstgenuss und ideal als gesunder Imbiss oder im Obstsalat. extra süß, viele Vitamine und Nährstoffe",kg,Billa
00-490096,Exotisches Obst,BILLA Bio,BILLA Bio Kiwi,Neuseeland,0.99,"pp-veget,pp-bio","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",1stk,Stück,0.09,,0.99,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-490096-0207186157-Otjqe0Ov.jpg,,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,Hayward,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/billa-bio-kiwi-00490096,Klasse I,Stk,Billa
00-307536,Exotisches Obst,CLEVER,Clever Avocado,Peru,0.99,"pp-veget,pp-vegan",,1stk,Stück,0.2,,0.99,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-307536-814934158-EX6XapeX.jpg,,"BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,Hass,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/clever-avocado-00307536,"Die clever Avocados zeichnen sich durch ihre zahlreichen Nährstoffe und ihren einzigartigen Geschmack aus. Besonders gut schmecken sie in Bowls, Salaten oder als Dips... Versuchen Sie es doch mal mit einer selbstgemachten Guacamole!, reich an Vitaminen, Mineralstoffen und ungesättigten Fettsäuren, leicht nussiger und milder Geschmack",Stk,Billa
00-725570,Exotisches Obst,,Riesenkiwi Gold Zespri,"Italien, Griechenland, Neuseeland",1.39,"pp-veget,pp-vegan",,1stk,Stück,0.175,,1.39,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-725570-0101398823-yZVS4kML.jpg,,,,,,Sungold,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/riesenkiwi-gold-zespri-00725570,Natürlich reich an Vitamin C. Lade Deine Abwehrkräfte,Stk,Billa
00-402935,Exotisches Obst,Ja! Natürlich,Ja! Natürlich Datteln,Tunesien,1.79,"pp-veget,pp-vegan,pp-bio","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",200g,Packung,0.21,"Datteln Getrocknet* 100%.

*aus biologischer Landwirtschaft",8.95,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-402935-0109671702-gR8H4AoH.jpg,"Energie: 311.0 kcal, Energie: 1315.0 kJ, Fett: 0.5 g, davon gesättigte Fettsäuren: 0.1 g, Kohlenhydrate: 70.0 g, davon Zucker: 68.0 g, Eiweiß: 2.2 g, Salz: 0.02 g","Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/ja-natuerlich-datteln-00402935,"Die Ja! Natürlich Bio-Datteln kommen aus den besten Anbaugebieten Tunesiens, wo sie von ausgesuchten Bio-Bauern nach den strengen Prinzipien der biologischen Landwirtschaft angebaut werden. Die hohen Temperaturen, die geringe Luftfeuchtigkeit und das reichlich unterirdische Wasserangebot für die Wurzeln gewährleisten optimale Bedingungen für die Dattelpalmen.",kg,Billa
00-410608,Exotisches Obst,SanLucar,SanLucar Premium Avocado Essreif,Spanien,2.79,"pp-veget,pp-vegan",,1stk,Stück,0.2,,2.79,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-410608-451168727-VIktZ6Ao.jpg,,,,,,Hass,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/sanlucar-premium-avocado-essreif-00410608,Unsere nussig-cremigen Energiespender* zum Dahinschmelzen. Den Reifegrad unserer Avocados erkennst du an der Banderole. * Avocados sind eine Vitamin-B6-Quelle. Vitamin B6 trägt zu einem normalen Energiestoffwechsel bei.,Stk,Billa
00-89160,Exotisches Obst,,Mango,"Peru, Brasilien, Spanien",2.19,"pp-veget,pp-vegan",,1stk,Stück,0.4,,2.19,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89160-2011537560-O5sMaeGj.jpg,"Energie: 60.0 kcal, Energie: 252.0 kJ, Fett: 0.45 g, davon gesättigte Fettsäuren: 0.107 g, Kohlenhydrate: 12.8 g, davon Zucker: 9.165 g, Eiweiß: 0.6 g, Salz: 0.013 g",,,,,"diverse Sorten, kein Tommy Atkins",Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/mango-0089160,"Die Mango ist eine wertvolle Vitaminspenderin, denn sie hat von allen Früchten den höchsten Provitamin-A-Gehalt, außerdem enthalt sie so viel Vitamin C wie eine Grapefruit. Da sie in fast allen tropischen und vielen subtropischen Gebieten wächst, ist sie rund um das Jahr zu bekommen. Ihr saftiges, süß-aromatisches Fruchtfleisch ist pur eine herrliche, gesunde Erfrischung. Aber auch in Desserts, zu Fleisch oder als Chutney ist Mango vorzüglich.",Stk,Billa
00-89150,Exotisches Obst,,Zespri Kiwi grün Essreif,"Italien, Griechenland, Neuseeland",2.99,"pp-veget,pp-vegan",,4stk,Tasse,0.376,,0.75,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89150-033332143-Uvn6IYrT.jpg,"Energie: 61.0 kcal, Energie: 255.0 kJ, Fett: 0.63 g, davon gesättigte Fettsäuren: 0.149 g, Kohlenhydrate: 10.77 g, davon Zucker: 1.346 g, Eiweiß: 1.0 g, Salz: 0.01 g",,,,,Hayward,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/zespri-kiwi-gruen-essreif-0089150,"Klasse I Essreife Kiwis begeistern in jeder Jahreszeit als fruchtig frische Vitaminbomben - ideal im Obstsalat oder direkt zum Ausloffeln. reich an Vitaminen, ideal fur den direkten Verzehr",Stk,Billa
00-89146,Exotisches Obst,,Granatapfel,Peru,2.99,"pp-veget,pp-vegan",,1stk,Stück,0.25,,2.99,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89146-0196942306-VdDxebaA.jpg,"Energie: 78.0 kcal, Energie: 326.0 kJ, Fett: 0.6 g, davon gesättigte Fettsäuren: 0.141 g, Kohlenhydrate: 16.7 g, davon Zucker: 0.284 g, Eiweiß: 0.7 g, Salz: 0.018 g",,,,,Wonderful,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/granatapfel-0089146,,Stk,Billa
00-429156,Exotisches Obst,,Passionsfrucht,,2.99,"pp-veget,pp-vegan",,4stk,Tasse,0.28,,0.75,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-429156-0351496017-84sX538N.jpg,"Energie: 80.0 kcal, Energie: 335.0 kJ, Fett: 0.4 g, davon gesättigte Fettsäuren: 0.095 g, Kohlenhydrate: 13.44 g, davon Zucker: 4.341 g, Eiweiß: 2.4 g, Salz: 0.07 g",,,,,,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/passionsfrucht-00429156,"Die Passionsfrucht ist die Königin unter den exotischen Früchten. Das saftige Fruchtfleisch begeistert mit seinem süß-säuerlichen Geschmack roh oder in Desserts. hoher Anteil an Vitamin C, reich an ungesättigten Fettsauren, ein Genuss zum Löffeln oder als exotische Zutat",Stk,Billa
00-385055,Exotisches Obst,,Bio Kokosnuss,Elfenbeinküste,1.99,"pp-veget,pp-vegan,pp-bio",,1stk,Stück,0.35,,1.99,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-385055-73682668-OHFBu-tt.jpg,,,,,,,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/bio-kokosnuss-00385055,,Stk,Billa
00-718087,Exotisches Obst,SanLucar,SanLucar Passionsfrucht,Vietnam,1.99,pp-vegan,,1stk,Stück,0.016,,1.99,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-718087-167319137-kVA_R9Uf.jpg,,,,,,,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/sanlucar-passionsfrucht-00718087,,Stk,Billa
00-743724,Exotisches Obst,Zespri,Zespri Riesenkiwi grün,Neuseeland,1.39,pp-vegan,,1stk,Stück,0.175,,1.39,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-743724-0649751461-2ptLPXP8.jpg,,,,,,Hayward,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/zespri-riesenkiwi-gruen-00743724,,Stk,Billa
00-762307,Exotisches Obst,CLEVER,Clever Datteln Deglet Nour mit Stein,Tunesien,2.99,,"Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",500g,Tasse,0.214,"Zutaten: Datteln 


Ohne Zuckerzusatz ohne Konservierungsstoffe",5.98,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-762307-0165953498-tgrpkqTi.jpg,"Energie: 330.0 kcal, Energie: 1398.0 kJ, Fett: 0.5 g, davon gesättigte Fettsäuren: 0.2 g, Kohlenhydrate: 75.0 g, davon Zucker: 60.0 g, Eiweiß: 2.2 g, Salz: 0.02 g","BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,Deglet Nour,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/clever-datteln-deglet-nour-mit-stein-00762307,,kg,Billa
00-773443,Exotisches Obst,Billa immer gut,BILLA Riesenmango,Dominikanische Rep.,3.49,pp-vegan,Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät,1stk,Stück,0.44,,3.49,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-773443-0147417225-lusiGUeU.jpg,,"BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/billa-riesenmango-00773443,"Die süßen, faserarmen, von Hand geernteten Riesenmangos sind perfekt für exotische Salate, Smoothies oder den puren Genuss. Tipp: Um eine Mango pur zu genießen, halbieren Sie sie der Länge nach und schneiden vorsichtig um den Kern herum. Schneiden Sie dann ein Karomuster in die Mangohälfte, stülpen Sie sie um und schneiden die Mango-Würfel mit einem Messer ab.",Stk,Billa
00-775054,Exotisches Obst,BILLA Bio,BILLA Bio Zitronen,,2.79,"pp-veget,pp-bio","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",500g,Netz,0.51,,5.58,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-775054-1951816585-KZt419mU.jpg,,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Obst > Exotisches Obst,https://shop.billa.at/produkte/billa-bio-zitronen-00775054,,kg,Billa
